OBJ_ID,Dat_obs,Hr_obs,Nb_coyotes,Alimentation,Statut_animal,Periode,Comp_class,Com_code,Cote,Territoire,Statut_mention,Provenance,Verif,X,Y,Lat,Long,geometry
669,"2018-06-20","07:00:00",1,,,"jour","1",2,1,"Rosemont—La Petite-Patrie","Valide","info-coyote","oui",300473.2652,5045357.92,"45,54812134","-73,55541153",POINT (300473.2652 5045357.92)
670,"2018-06-21","08:00:00",1,,,"jour","1",2,1,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295553.5209,5045705.966,"45,55120524","-73,61842409",POINT (295553.5209 5045705.966)
671,"2018-06-21","08:17:00",1,,,"jour","1",2,1,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",296911.4766,5046197.075,"45,55564111","-73,60104005",POINT (296911.4766 5046197.075)
672,"2018-06-22","02:55:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294617.538,5048112.54,"45,57284729","-73,63046175",POINT (294617.538 5048112.54)
673,"2018-06-23","09:00:00",1,,,"jour","1",2,1,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294794.5691,5048534.67,"45,57664831","-73,62820221",POINT (294794.5691 5048534.67)
674,"2018-06-23","07:15:00",1,,,"jour","inconnue",1,0,"L'Île-Bizard—Sainte-Geneviève","Valide","info-coyote","oui",275659.854,5039738.967,"45,49696469","-73,87285337",POINT (275659.854 5039738.967)
675,"2018-06-22","09:30:00",1,,,"jour","2",5,4,"Saint-Laurent","Valide","info-coyote","oui",290359.2462,5042396.095,"45,52133359","-73,68485176",POINT (290359.2462 5042396.095)
676,"2018-06-22","08:50:00",1,,,"jour","5",10,9,"Villeray—Saint-Michel—Parc-Extension","Valide","autre","oui",295019.9528,5048310.084,"45,57463062","-73,62530982",POINT (295019.9528 5048310.084)
677,"2018-06-25","03:40:00",1,,,"nuit","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",288879.7104,5040045.353,"45,50014855","-73,70371441",POINT (288879.7104 5040045.353)
678,"2018-06-23","08:20:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",296122.8385,5047773.574,"45,56981757","-73,61116926",POINT (296122.8385 5047773.574)
680,"2018-06-24",,2,,,,"inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294928.3027,5048370.139,"45,57516972","-73,62648532",POINT (294928.3027 5048370.139)
681,"2018-06-26","05:00:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",286535.6834,5040940.741,"45,50814814","-73,73374145",POINT (286535.6834 5040940.741)
683,"2018-06-26",,1,,,,"1",2,0.6,"Outremont","Valide","info-coyote","oui",297296.1044,5040571.636,"45,50502555","-73,59602738",POINT (297296.1044 5040571.636)
684,"2018-06-30","03:50:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",296264.141,5046894.686,"45,56191081","-73,6093436",POINT (296264.141 5046894.686)
685,"2018-07-02","03:37:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",296272.1208,5046890.856,"45,56187644","-73,60924131",POINT (296272.1208 5046890.856)
686,"2018-07-04","08:00:00",1,,,"jour","4",8,7,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294923.5032,5048352.837,"45,57501396","-73,62654647",POINT (294923.5032 5048352.837)
687,"2018-06-23","17:45:00",1,,,"jour","2",5,4,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","SPVM","oui",299613.2715,5057528.513,"45,65762971","-73,56655464",POINT (299613.2715 5057528.513)
688,"2018-07-06","02:20:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294635.9802,5048465.813,"45,57602641","-73,63023281",POINT (294635.9802 5048465.813)
689,"2018-07-08",,1,,,,"inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294114.9722,5048115.28,"45,57286441","-73,63690086",POINT (294114.9722 5048115.28)
690,"2018-07-13","21:24:00",1,,,"nuit","3",7,5.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294981.5525,5048169.042,"45,57336094","-73,625799",POINT (294981.5525 5048169.042)
691,"2018-07-13","23:45:00",1,,,"nuit","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293481.6338,5046766.364,"45,56071645","-73,6449842",POINT (293481.6338 5046766.364)
693,"2018-07-15","00:23:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",295557.4782,5047700.965,"45,56915693","-73,61841111",POINT (295557.4782 5047700.965)
694,"2018-07-15","21:31:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294590.4595,5048498.255,"45,57631767","-73,63081675",POINT (294590.4595 5048498.255)
695,"2018-07-15","23:46:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294575.7196,5048482.917,"45,57617944","-73,63100529",POINT (294575.7196 5048482.917)
696,"2018-07-03","23:20:00",1,,,"nuit","5",10,8.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",295524.7622,5047634.512,"45,56855854","-73,61882899",POINT (295524.7622 5047634.512)
697,"2018-07-07","02:09:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294620.0599,5048473.368,"45,57609416","-73,63043696",POINT (294620.0599 5048473.368)
701,"2018-07-05",,1,,,,"inconnue",1,0,"Montréal-Nord","Valide","info-coyote","oui",294440.0094,5048948.429,"45,58036624","-73,63275403",POINT (294440.0094 5048948.429)
702,"2018-07-07","08:00:00",1,,,"jour","4",8,7,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",301980.7655,5058450.395,"45,66593862","-73,53618098",POINT (301980.7655 5058450.395)
703,"2018-07-05","08:00:00",1,,,"jour","inconnue",1,0,"Rivière-des-Prairies-Pointe-aux-Trembles","Valide","info-coyote","oui",301968.401,5058511.349,"45,66648705","-73,53634001",POINT (301968.401 5058511.349)
704,"2018-07-14","12:15:00",1,,,"jour","2",5,4,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295372.7492,5047818.137,"45,57020881","-73,62078003",POINT (295372.7492 5047818.137)
706,"2018-07-16","10:30:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295063.8146,5048328.997,"45,57480142","-73,6247482",POINT (295063.8146 5048328.997)
707,"2018-07-15","12:00:00",2,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295131.4611,5048074.335,"45,57251084","-73,62387642",POINT (295131.4611 5048074.335)
708,"2018-07-15","12:49:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294661.2701,5048609.125,"45,57731635","-73,62991174",POINT (294661.2701 5048609.125)
709,"2018-07-17","03:30:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294485.8707,5047675.619,"45,56891381","-73,6321395",POINT (294485.8707 5047675.619)
710,"2018-07-17","10:30:00",1,,,"jour","inconnue",1,0,"Anjou","Valide","info-coyote","oui",298424.1782,5052852.838,"45,61554709","-73,58175154",POINT (298424.1782 5052852.838)
711,"2018-07-16","11:30:00",1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293733.1179,5047007.62,"45,56289139","-73,64176825",POINT (293733.1179 5047007.62)
712,"2018-07-17","09:30:00",1,,,"jour","inconnue",1,0,"Rosemont—La Petite-Patrie","Valide","info-coyote","oui",298946.7244,5046049.279,"45,55433128","-73,57496986",POINT (298946.7244 5046049.279)
713,"2018-07-18","21:17:00",1,,,"nuit","4",9,7.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293531.6196,5048327.025,"45,57476055","-73,64437987",POINT (293531.6196 5048327.025)
714,"2018-07-16","21:22:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294550.8463,5048595.352,"45,5771908","-73,63132635",POINT (294550.8463 5048595.352)
715,"2018-07-18","20:57:00",1,,,"nuit","4",8,6.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293728.0244,5048207.436,"45,57368761","-73,64186067",POINT (293728.0244 5048207.436)
716,"2018-07-18","21:08:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293530.0072,5048280.626,"45,57434302","-73,64439946",POINT (293530.0072 5048280.626)
717,"2018-07-18","21:14:00",1,,,"nuit","2",4,2.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293432.1906,5048122.626,"45,5729197","-73,64564908",POINT (293432.1906 5048122.626)
718,"2018-07-18","21:19:00",1,,,"nuit","2",4,2.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293664.5192,5047980.444,"45,57164406","-73,64266916",POINT (293664.5192 5047980.444)
719,"2018-07-20","00:04:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294994.1441,5047704.742,"45,56918321","-73,62562835",POINT (294994.1441 5047704.742)
720,"2018-07-20","00:24:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",295301.1804,5047861.793,"45,57060066","-73,6216978",POINT (295301.1804 5047861.793)
721,"2018-07-21","20:54:00",1,,,"nuit","5",10,8.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294952.9116,5048350.301,"45,57499156","-73,62616961",POINT (294952.9116 5048350.301)
722,"2018-07-22","20:45:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",294121.8331,5048393.466,"45,57536772","-73,63681904",POINT (294121.8331 5048393.466)
724,"2018-07-22","20:47:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293682.7408,5048256.941,"45,57413235","-73,64244199",POINT (293682.7408 5048256.941)
725,"2018-07-21","23:15:00",1,,,"nuit","6",11,9.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294087.7162,5048042.24,"45,57220676","-73,63724848",POINT (294087.7162 5048042.24)
726,"2018-07-19","02:00:00",1,,,"nuit","1",2,0.6,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295007.4607,5049231.454,"45,5829212","-73,62548834",POINT (295007.4607 5049231.454)
727,"2018-07-19","05:30:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294878.0326,5048490.122,"45,57624865","-73,62713186",POINT (294878.0326 5048490.122)
728,"2018-07-21","10:30:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294851.0659,5048483.833,"45,57619167","-73,62747726",POINT (294851.0659 5048483.833)
729,"2018-07-22","01:30:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295944.2691,5047391.545,"45,5663777","-73,61345012",POINT (295944.2691 5047391.545)
730,"2018-07-21","11:00:00",1,,,"jour","5",10,9,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294730.8655,5048327.905,"45,57478686","-73,62901419",POINT (294730.8655 5048327.905)
731,"2018-07-22","11:15:00",1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293231.1607,5048456.665,"45,57592216","-73,64823266",POINT (293231.1607 5048456.665)
732,"2018-07-22","08:30:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294202.0292,5048416.041,"45,57557208","-73,63579198",POINT (294202.0292 5048416.041)
733,"2018-07-22","08:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293899.8036,5048440.894,"45,57579105","-73,63966495",POINT (293899.8036 5048440.894)
734,"2018-07-22","08:45:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",294128.0696,5048409.661,"45,57551354","-73,63673948",POINT (294128.0696 5048409.661)
735,"2018-07-22","08:00:00",1,,,"jour","5",10,9,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294747.8039,5048563.31,"45,57690535","-73,62880201",POINT (294747.8039 5048563.31)
736,"2018-07-24","10:30:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294418.7045,5047715.727,"45,56927371","-73,63300085",POINT (294418.7045 5047715.727)
737,"2018-07-24","08:30:00",1,,,"jour","5",10,9,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293579.8985,5048373.592,"45,57518036","-73,64376235",POINT (293579.8985 5048373.592)
738,"2018-07-24","10:35:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294038.2986,5047692.368,"45,56905774","-73,63787392",POINT (294038.2986 5047692.368)
739,"2018-07-24","23:45:00",1,,,"nuit","5",10,8.6,"Villeray—Saint-Michel—Parc-Extension","Valide","MFFP","oui",294692.9447,5047745.089,"45,56954196","-73,62948801",POINT (294692.9447 5047745.089)
740,"2018-07-28","18:28:00",1,,,"crepuscule","6",11,9.8,"Ahuntsic-Cartierville","Valide","SPVM","oui",293808.175,5048270.144,"45,57425314","-73,64083515",POINT (293808.175 5048270.144)
741,"2018-07-27","20:45:00",1,,,"nuit","5",10,8.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293519.1817,5048364.573,"45,57509822","-73,6445401",POINT (293519.1817 5048364.573)
742,"2018-07-27","20:57:00",1,,,"nuit","6",11,9.6,"Ahuntsic-Cartierville","Valide","SPVM","oui",293570.8225,5047827.415,"45,57026555","-73,64386609",POINT (293570.8225 5047827.415)
743,"2018-07-30","00:30:00",1,,,"nuit","5",10,8.6,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294633.0956,5048467.427,"45,5760409","-73,6302698",POINT (294633.0956 5048467.427)
744,"2018-07-31","10:00:00",1,,,"jour","2",4,3,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294876.3743,5048315.103,"45,57467375","-73,62714956",POINT (294876.3743 5048315.103)
745,"2018-07-29","02:30:00",1,,,"nuit","1",2,0.6,"Saint-Léonard","Valide","info-coyote","oui",296609.3092,5051238.299,"45,60100005","-73,60499486",POINT (296609.3092 5051238.299)
746,"2018-07-30","13:30:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293537.2773,5048318.051,"45,5746799","-73,64430717",POINT (293537.2773 5048318.051)
747,"2018-07-26","08:33:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",295743.5827,5047735.685,"45,5694718","-73,61602747",POINT (295743.5827 5047735.685)
749,"2018-07-29","22:15:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","info-coyote","oui",294412.9404,5048237.312,"45,573967","-73,63308578",POINT (294412.9404 5048237.312)
750,"2018-07-28","19:15:00",1,,,"jour","1",2,1,"Ahuntsic-Cartierville","Valide","info-coyote","oui",293453.2662,5046908.507,"45,56199503","-73,64535087",POINT (293453.2662 5046908.507)
751,"2018-07-27","22:00:00",1,,,"nuit","2",5,3.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292549.5558,5048763.427,"45,57867082","-73,65697379",POINT (292549.5558 5048763.427)
752,"2018-07-28","07:00:00",1,,,"jour","2",4,3,"Montréal-Nord","Valide","info-coyote","oui",293277.3496,5049129.088,"45,58197357","-73,64765669",POINT (293277.3496 5049129.088)
753,"2018-07-28","08:30:00",1,,,"jour","1",2,1,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288707.6227,5042750.546,"45,5244869","-73,70600521",POINT (288707.6227 5042750.546)
754,"2018-07-30","07:30:00",1,,,"jour","2",4,3,"Ahuntsic-Cartierville","Valide","info-coyote","oui",291255.1952,5046371.267,"45,55712149","-73,67349301",POINT (291255.1952 5046371.267)
756,"2018-08-01","14:00:00",2,,,"jour","1",2,1,"Mercier—Hochelaga-Maisonneuve","Valide","info-coyote","oui",300184.9571,5050063.77,"45,59046423","-73,55914826",POINT (300184.9571 5050063.77)
757,"2018-07-30","07:15:00",1,,,"jour","inconnue",1,0,"Saint-Laurent","Valide","info-coyote","oui",288765.2325,5038245.522,"45,48395035","-73,70512045",POINT (288765.2325 5038245.522)
758,"2018-07-29","21:15:00",1,,,"nuit","1",2,0.6,"Ahuntsic-Cartierville","Valide","info-coyote","oui",292732.3713,5046014.612,"45,55393937","-73,6545634",POINT (292732.3713 5046014.612)
759,"2018-08-01","05:00:00",2,,,"nuit","5",10,8.6,"Le Sud-Ouest","Valide","info-coyote","oui",297388.5996,5033950.097,"45,44544287","-73,59474382",POINT (297388.5996 5033950.097)
760,"2018-07-31","05:00:00",1,,,"crepuscule","inconnue",1,0,"Ahuntsic-Cartierville","Valide","info-coyote","oui",289712.2784,5043286.648,"45,52933339","-73,69316078",POINT (289712.2784 5043286.648)
761,"2018-08-01","06:00:00",1,,,"jour","inconnue",1,0,"Côte-Saint-Luc","Valide","info-coyote","oui",291012.8786,5035339.269,"45,45784662","-73,67628665",POINT (291012.8786 5035339.269)
762,"2018-07-29","08:30:00",1,,,"jour","inconnue",1,0,"L'Île-Bizard—Sainte-Geneviève","Valide","info-coyote","oui",275177.9652,5040167.482,"45,50080028","-73,87904496",POINT (275177.9652 5040167.482)
763,"2018-07-31","23:00:00",2,,,"nuit","inconnue",1,0,"Verdun","Valide","info-coyote","oui",300147.2604,5036505.595,"45,46846233","-73,55950262",POINT (300147.2604 5036505.595)
764,"2018-07-30","20:30:00",1,,,"nuit","inconnue",1,0,"Rosemont—La Petite-Patrie","Valide","info-coyote","oui",297491.5812,5043596.563,"45,53224711","-73,59357097",POINT (297491.5812 5043596.563)
765,"2018-07-29","13:30:00",1,,,"jour","inconnue",1,0,"Kirkland","Valide","info-coyote","oui",276510.1317,5034899.394,"45,45345179","-73,86169545",POINT (276510.1317 5034899.394)
766,"2018-07-24","22:44:00",1,,,"nuit","3",7,5.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294115.9868,5047625.687,"45,56845893","-73,63687716",POINT (294115.9868 5047625.687)
767,"2018-07-26","20:49:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294982.1184,5047794.102,"45,56998713","-73,62578422",POINT (294982.1184 5047794.102)
768,"2018-07-27","22:50:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",295983.8849,5046098.265,"45,55474086","-73,61291929",POINT (295983.8849 5046098.265)
770,"2018-07-28","22:03:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294495.7868,5047667.718,"45,56884285","-73,63201229",POINT (294495.7868 5047667.718)
771,"2018-07-29","13:21:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293459.0209,5048377.443,"45,57521305","-73,64531123",POINT (293459.0209 5048377.443)
772,"2018-07-30","06:08:00",1,,,"jour","inconnue",1,0,"Ahuntsic-Cartierville","Valide","SPVM","oui",293643.6837,5048275.694,"45,57430047","-73,64294285",POINT (293643.6837 5048275.694)
773,"2018-07-31","05:22:00",1,,,"crepuscule","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294834.0191,5047975.248,"45,57161503","-73,62768532",POINT (294834.0191 5047975.248)
774,"2018-08-01","18:04:00",1,,,"jour","2",5,4,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",295140.1503,5049031.653,"45,58112519","-73,62378402",POINT (295140.1503 5049031.653)
775,"2018-08-01","20:07:00",1,,,"nuit","5",10,8.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294947.2915,5048354.436,"45,57502869","-73,6262417",POINT (294947.2915 5048354.436)
776,"2018-08-04","14:27:00",1,,,"jour","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",296055.5515,5046831.84,"45,56134271","-73,61201448",POINT (296055.5515 5046831.84)
777,"2018-08-04","21:09:00",1,,,"nuit","inconnue",1,0,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294151.8008,5047682.041,"45,56896656","-73,63641957",POINT (294151.8008 5047682.041)
778,"2018-08-05","21:26:00",1,,,"nuit","4",9,7.6,"Villeray—Saint-Michel—Parc-Extension","Valide","SPVM","oui",294605.3074,5047581.021,"45,56806435","-73,63060737",POINT (294605.3074 5047581.021)
779,"2018-08-02",,1,,,,"inconnue",1,0,"Beaconsfield","Valide","info-coyote","oui",274633.4513,5032601.341,"45,43269467","-73,88554803",POINT (274633.4513 5032601.341)
780,"2018-08-02","05:00:00",3,,,"crepuscule","1",2,0.8,"Ahuntsic-Cartierville","Valide","info-coyote","oui",288614.6787,5044190.857,"45,53744513","-73,70724261",POINT (288614.6787 5044190.857)
781,"2018-08-03",,1,,,,"inconnue",1,0,"Pointe-Claire","Valide","info-coyote","oui",280755.2614,5034356.203,"45,44872291","-73,80739434",POINT (280755.2614 5034356.203)
